,Equipement,coord_geo,DEP,DEPCOM
1855740,Taxi-VTC,"(2.311601568465611, 48.87684912587489)",75,75108
1855754,Taxi-VTC,"(2.317594010099951, 48.87518368552599)",75,75108
1855767,Taxi-VTC,"(2.319454725667628, 48.87719350761106)",75,75108
1855773,Taxi-VTC,"(2.312878742797804, 48.871856310046454)",75,75108
1855814,Taxi-VTC,"(2.3058153240670545, 48.871301759473155)",75,75108
1855827,Taxi-VTC,"(2.3137271263945145, 48.87364798932639)",75,75108
1855857,Taxi-VTC,"(2.3058153240670545, 48.871301759473155)",75,75108
1855910,Taxi-VTC,"(2.3206630651997098, 48.87413902190161)",75,75108
1855927,Taxi-VTC,"(2.321240791384854, 48.880338733538245)",75,75108
1855987,Taxi-VTC,"(2.3058596405063057, 48.87097375597495)",75,75108
1856081,Taxi-VTC,"(2.3058596405063057, 48.87097375597495)",75,75108
1856088,Taxi-VTC,"(2.3165925737596478, 48.87305373055619)",75,75108
1856146,Hôtel,"(2.3076898559640444, 48.871509662338575)",75,75108
1856165,Taxi-VTC,"(2.317594010099951, 48.87518368552599)",75,75108
1856171,Taxi-VTC,"(2.3081438937613266, 48.869966315320525)",75,75108
1856196,Taxi-VTC,"(2.3058153240670545, 48.871301759473155)",75,75108
1856202,Taxi-VTC,"(2.3051037579478666, 48.87626163745276)",75,75108
1856229,Taxi-VTC,"(2.325616724738307, 48.87484153652817)",75,75108
1856244,Taxi-VTC,"(2.312878742797804, 48.871856310046454)",75,75108
1856254,Taxi-VTC,"(2.3240068910509826, 48.872397942922554)",75,75108
1856274,Taxi-VTC,"(2.3044775545495937, 48.871644467812985)",75,75108
1856337,Taxi-VTC,"(2.3081438937613266, 48.869966315320525)",75,75108
1856362,Taxi-VTC,"(2.3090181494761888, 48.87075919100854)",75,75108
1856388,Taxi-VTC,"(2.3088052759850397, 48.87210967493509)",75,75108
1856391,Taxi-VTC,"(2.3254880504442346, 48.873386219862944)",75,75108
1856402,Taxi-VTC,"(2.3039564835833226, 48.87563397779547)",75,75108
1856405,Taxi-VTC,"(2.3246798853927273, 48.871679390813114)",75,75108
1856439,Taxi-VTC,"(2.3165925737596478, 48.87305373055619)",75,75108
1856455,Taxi-VTC,"(2.304413337098411, 48.86919463975897)",75,75108
1856479,Taxi-VTC,"(2.308504308348085, 48.871982028635216)",75,75108
1856504,Taxi-VTC,"(2.306111466608208, 48.87168848555881)",75,75108
1856604,Taxi-VTC,"(2.3293126600968885, 48.882592088558944)",75,75109
1856607,Hôtel,"(2.3347410043502084, 48.88234124362027)",75,75109
1856684,Taxi-VTC,"(2.3423045544553007, 48.87637872180443)",75,75109
1856688,Hôtel,"(2.3350567335938077, 48.87532063241775)",75,75109
1856924,Taxi-VTC,"(2.336247518062462, 48.87514107815873)",75,75109
1857093,Taxi-VTC,"(2.3409742732272942, 48.88151559651635)",75,75109
1857139,Taxi-VTC,"(2.3351336328368033, 48.880265606424686)",75,75109
1857180,Taxi-VTC,"(2.3484008474512, 48.87668096148259)",75,75109
1857189,Taxi-VTC,"(2.3484008474512, 48.87668096148259)",75,75109
1857190,Taxi-VTC,"(2.3484008474512, 48.87668096148259)",75,75109
1857199,Taxi-VTC,"(2.3466542206447363, 48.87211899654387)",75,75109
1857207,Taxi-VTC,"(2.3484008474512, 48.87668096148259)",75,75109
1857260,Taxi-VTC,"(2.3408892271937676, 48.87983157761095)",75,75109
1857277,Taxi-VTC,"(2.3484008474512, 48.87668096148259)",75,75109
1857289,Taxi-VTC,"(2.3484008474512, 48.87668096148259)",75,75109
1857328,Gare,"(2.330919999562672, 48.87494998813535)",75,75109
1857335,Hôtel,"(2.3364448257070003, 48.87381241067307)",75,75109
1857339,Hôtel,"(2.328303564199503, 48.88143078880359)",75,75109
1857345,Hôtel,"(2.3467692042995387, 48.87316915229565)",75,75109
1857358,Hôtel,"(2.3434479977852867, 48.87912167431788)",75,75109
1857420,Taxi-VTC,"(2.3420021506072732, 48.87484548962083)",75,75109
1857468,Taxi-VTC,"(2.345897087413139, 48.88100524297198)",75,75109
1857495,Taxi-VTC,"(2.348914707703317, 48.882474561216135)",75,75109
1857508,Taxi-VTC,"(2.3416998306829413, 48.87568021084944)",75,75109
1857613,Taxi-VTC,"(2.344669052455441, 48.87343107185572)",75,75109
1857623,Taxi-VTC,"(2.3415192641049654, 48.87486441841257)",75,75109
1857753,Taxi-VTC,"(2.343538497014579, 48.879946859269275)",75,75109
1857871,Taxi-VTC,"(2.3400483888249406, 48.87925676784541)",75,75109
1857952,Taxi-VTC,"(2.3484008474512, 48.87668096148259)",75,75109
1857986,Zone Sports,"(2.3478091650777406, 48.87134107106834)",75,75109
1857987,Zone Sports,"(2.342334943603576, 48.876023650976215)",75,75109
1857989,Zone Sports,"(2.344119922882974, 48.87925306280202)",75,75109
1857990,Zone Sports,"(2.3451220801775863, 48.877954514835395)",75,75109
1857991,Zone Sports,"(2.3280695782894223, 48.87726645424025)",75,75109
1857992,Zone Sports,"(2.349829066971945, 48.88230595943974)",75,75109
1857993,Zone Sports,"(2.344229870818512, 48.87842627798799)",75,75109
1857994,Zone Sports,"(2.345019831651663, 48.87806187558461)",75,75109
1857995,Zone Sports,"(2.3280595107315407, 48.87582745812697)",75,75109
1857996,Zone Sports,"(2.3289395011204697, 48.880544914164865)",75,75109
1857997,Zone Sports,"(2.342639495997775, 48.88181703419347)",75,75109
1857999,Zone Sports,"(2.3293900001991124, 48.87965709761301)",75,75109
1858000,Zone Sports,"(2.344420001236695, 48.87458715581388)",75,75109
1858001,Zone Sports,"(2.3471088800363105, 48.87206571829601)",75,75109
1858002,Espace Culturel,"(2.343727422305977, 48.87472545610491)",75,75109
1858014,Espace Culturel,"(2.3335229296765054, 48.88134754166145)",75,75109
1858038,Taxi-VTC,"(2.3368372596244127, 48.880972038658896)",75,75109
1858083,Taxi-VTC,"(2.3484008474512, 48.87668096148259)",75,75109
1858096,Cinéma,"(2.335302202082658, 48.871331627748376)",75,75109
1858097,Cinéma,"(2.3313118408348155, 48.871007223406274)",75,75109
1858098,Cinéma,"(2.327909613404468, 48.87560987618981)",75,75109
1858099,Cinéma,"(2.3448859374962217, 48.871362879939845)",75,75109
1858101,Bibliothèque,"(2.3323453323175376, 48.88110355637387)",75,75109
1858102,Bibliothèque,"(2.340451331613957, 48.873387222099446)",75,75109
1858119,Hôtel,"(2.347515823336057, 48.87799816298016)",75,75109
1858120,Hôtel,"(2.3342288244299194, 48.87947276154451)",75,75109
1858121,Hôtel,"(2.3420785822805468, 48.871816937559466)",75,75109
1858122,Hôtel,"(2.3392134443762953, 48.879508472343794)",75,75109
1858123,Hôtel,"(2.344642152463725, 48.871906545273276)",75,75109
1858124,Hôtel,"(2.3426468745477824, 48.873994661095196)",75,75109
1858125,Hôtel,"(2.3268363813333846, 48.87093186417975)",75,75109
1858126,Hôtel,"(2.34372841471644, 48.87276391535487)",75,75109
1858127,Hôtel,"(2.334593705191691, 48.87353916825019)",75,75109
1858128,Hôtel,"(2.3465458465585685, 48.87619330288118)",75,75109
1858129,Hôtel,"(2.3443364326471197, 48.8719330203713)",75,75109
1858130,Hôtel,"(2.328051349118205, 48.87138737246376)",75,75109
1858131,Hôtel,"(2.335535634399664, 48.875155115512634)",75,75109
1858132,Hôtel,"(2.343891610479767, 48.876595177299315)",75,75109
1858133,Hôtel,"(2.326997507537858, 48.8768737171088)",75,75109
1858134,Hôtel,"(2.340933744482844, 48.882024395185255)",75,75109
1858135,Hôtel,"(2.3439531045997692, 48.87344513689753)",75,75109
1858136,Hôtel,"(2.346646333068101, 48.882638472604924)",75,75109
1858137,Hôtel,"(2.3458549864413443, 48.88256580236898)",75,75109
1858138,Hôtel,"(2.347070854195439, 48.87390285910935)",75,75109
1858139,Hôtel,"(2.3277581476407883, 48.88121818282433)",75,75109
1858140,Hôtel,"(2.3349428186567205, 48.87161022579999)",75,75109
1858141,Hôtel,"(2.343482411132513, 48.87985302107864)",75,75109
1858142,Hôtel,"(2.3448919588249155, 48.88280785266318)",75,75109
1858143,Hôtel,"(2.3354405950720323, 48.880787125412226)",75,75109
1858144,Hôtel,"(2.347841274152918, 48.874220927678635)",75,75109
1858145,Hôtel,"(2.335302202082658, 48.871331627748376)",75,75109
1858146,Hôtel,"(2.337800468265759, 48.87245885800251)",75,75109
1858147,Hôtel,"(2.3382407507432412, 48.87911818457201)",75,75109
1858148,Hôtel,"(2.3397347998108233, 48.878835589312835)",75,75109
1858149,Hôtel,"(2.327330512313621, 48.873154125759314)",75,75109
1858150,Hôtel,"(2.3367444121900087, 48.882159542310454)",75,75109
1858151,Hôtel,"(2.3318239885924132, 48.88241457280285)",75,75109
1858152,Hôtel,"(2.326370463799065, 48.87053703986712)",75,75109
1858153,Hôtel,"(2.3268188022434173, 48.870446030621544)",75,75109
1858154,Hôtel,"(2.328735881099076, 48.87973347247868)",75,75109
1858155,Hôtel,"(2.3445617527840135, 48.87307371684982)",75,75109
1858156,Hôtel,"(2.3314163098434784, 48.88354788296783)",75,75109
1858157,Hôtel,"(2.3450514652912156, 48.873269485272814)",75,75109
1858158,Hôtel,"(2.3336397238895157, 48.87681284716448)",75,75109
1858159,Hôtel,"(2.346075081052812, 48.87633192790595)",75,75109
1858160,Hôtel,"(2.339392323013676, 48.87959579558125)",75,75109
1858161,Hôtel,"(2.3449646383193357, 48.8729101741249)",75,75109
1858162,Hôtel,"(2.3279680273708108, 48.87216051794684)",75,75109
1858163,Hôtel,"(2.334904761706734, 48.87202820765156)",75,75109
1858164,Hôtel,"(2.347466803079511, 48.87818882442788)",75,75109
1858165,Hôtel,"(2.3439261242770457, 48.87188535550946)",75,75109
1858166,Hôtel,"(2.3448407207580777, 48.87182534272281)",75,75109
1858167,Hôtel,"(2.3286453064967763, 48.88379794945459)",75,75109
1858168,Hôtel,"(2.334910529192395, 48.87146974924608)",75,75109
1858169,Hôtel,"(2.345786759069551, 48.87160640164553)",75,75109
1858170,Hôtel,"(2.3363266363576867, 48.879524879592616)",75,75109
1858171,Hôtel,"(2.3275207306499386, 48.8777454167196)",75,75109
1858172,Hôtel,"(2.345437481296731, 48.87575017019799)",75,75109
1858174,Hôtel,"(2.343820352937935, 48.87337695888533)",75,75109
1858175,Hôtel,"(2.3365518946810826, 48.88239320121488)",75,75109
1858176,Hôtel,"(2.3424037245568967, 48.877487248026874)",75,75109
1858177,Hôtel,"(2.332423989740322, 48.8827326860623)",75,75109
1858178,Hôtel,"(2.327408903899942, 48.88133673196711)",75,75109
1858179,Hôtel,"(2.336653217672208, 48.872618883565735)",75,75109
1858180,Hôtel,"(2.342582996382191, 48.874302783161525)",75,75109
1858181,Hôtel,"(2.334300992522734, 48.880163221829214)",75,75109
1858182,Hôtel,"(2.3378586053472383, 48.87796672183399)",75,75109
1858183,Hôtel,"(2.3383143530756865, 48.87751058073879)",75,75109
1858184,Hôtel,"(2.332001178728047, 48.87423520658532)",75,75109
1858185,Hôtel,"(2.3464167210292692, 48.8762699408299)",75,75109
1858186,Hôtel,"(2.3401603990969413, 48.87655038696444)",75,75109
1858187,Hôtel,"(2.3335235025526013, 48.87950211238487)",75,75109
1858188,Hôtel,"(2.345462402298238, 48.88027665645448)",75,75109
1858189,Hôtel,"(2.3326996014824783, 48.88261371207628)",75,75109
1858190,Hôtel,"(2.3448597803061633, 48.87367017066847)",75,75109
1858191,Hôtel,"(2.343594027642675, 48.873052855492965)",75,75109
1858192,Hôtel,"(2.3361111399791703, 48.87514391923659)",75,75109
1858193,Hôtel,"(2.3271256597511836, 48.87594605144738)",75,75109
1858194,Hôtel,"(2.3383917070072475, 48.876787942315985)",75,75109
1858195,Hôtel,"(2.343450770075443, 48.87749569303372)",75,75109
1858196,Hôtel,"(2.34287565678756, 48.873259359239945)",75,75109
1858197,Hôtel,"(2.34223105769198, 48.87626050495661)",75,75109
1858198,Hôtel,"(2.3457901566104797, 48.876871771114345)",75,75109
1858199,Hôtel,"(2.3374483084916684, 48.88128029561622)",75,75109
1858200,Hôtel,"(2.3444909085185452, 48.87371968331189)",75,75109
1858201,Hôtel,"(2.3442515134506885, 48.87375101808271)",75,75109
1858202,Hôtel,"(2.3414523152417583, 48.87539322008328)",75,75109
1858203,Hôtel,"(2.328082895185047, 48.871689728238444)",75,75109
1858204,Hôtel,"(2.3353077153080397, 48.876348169970896)",75,75109
1858205,Hôtel,"(2.347142644448573, 48.87633325814996)",75,75109
1858206,Hôtel,"(2.3345979016346634, 48.882068490369086)",75,75109
1858207,Hôtel,"(2.328044132668145, 48.87131268660866)",75,75109
1858208,Hôtel,"(2.3435534873831787, 48.87324059493042)",75,75109
1858209,Hôtel,"(2.3315547722646444, 48.8838412084973)",75,75109
1858210,Hôtel,"(2.3448541577955373, 48.882235671450296)",75,75109
1858211,Hôtel,"(2.3447360383627434, 48.87205122337061)",75,75109
1858212,Hôtel,"(2.3449128108390673, 48.87269494855268)",75,75109
1858213,Hôtel,"(2.3451673428609685, 48.87717413983751)",75,75109
1858214,Hôtel,"(2.338409256140463, 48.87272303281965)",75,75109
1858215,Hôtel,"(2.3334984691163836, 48.88209744879648)",75,75109
1858216,Hôtel,"(2.3371373399930877, 48.88107172777482)",75,75109
1858217,Hôtel,"(2.3269931928736423, 48.87678555781372)",75,75109
1858218,Hôtel,"(2.3444184782634983, 48.87384159661242)",75,75109
1858219,Hôtel,"(2.344552595183767, 48.87390978139746)",75,75109
1858220,Hôtel,"(2.337669684573982, 48.881242849238376)",75,75109
1858221,Hôtel,"(2.3269809229607312, 48.876468922105246)",75,75109
1858222,Hôtel,"(2.3436930207315694, 48.8733115084491)",75,75109
1858223,Hôtel,"(2.3310907991773946, 48.87414279701853)",75,75109
1858224,Hôtel,"(2.3416235225144484, 48.875029570592936)",75,75109
1858225,Hôtel,"(2.332780813443404, 48.87521084007887)",75,75109
1858226,Hôtel,"(2.345647650376915, 48.87605979149822)",75,75109
1858227,Hôtel,"(2.3369132980163463, 48.8761781063055)",75,75109
1858228,Hôtel,"(2.343054105547378, 48.879216641503696)",75,75109
1858229,Hôtel,"(2.341730955208019, 48.876669651875396)",75,75109
1858230,Hôtel,"(2.3456133973051667, 48.87574753463269)",75,75109
1858231,Hôtel,"(2.3424851567279315, 48.873089038561695)",75,75109
1858232,Hôtel,"(2.3373388385393503, 48.879810179465856)",75,75109
1858233,Hôtel,"(2.343472888791257, 48.875416549854485)",75,75109
1858234,Hôtel,"(2.347093550974899, 48.876551528930435)",75,75109
1858235,Hôtel,"(2.327047824451573, 48.878150158559734)",75,75109
1858236,Hôtel,"(2.3420282918901125, 48.87439506523196)",75,75109
1858237,Hôtel,"(2.3346582144663404, 48.88279098900948)",75,75109
1858238,Hôtel,"(2.335014271697551, 48.871886720312695)",75,75109
1858239,Hôtel,"(2.3280937722309134, 48.871797710235256)",75,75109
1858240,Hôtel,"(2.345361539948959, 48.8737649180427)",75,75109
1858241,Hôtel,"(2.347101646006787, 48.877537244271316)",75,75109
1858242,Hôtel,"(2.3375898497481837, 48.88033677934017)",75,75109
1858243,Hôtel,"(2.3392244656169137, 48.8805742431693)",75,75109
1858244,Hôtel,"(2.328978288006472, 48.87996865838903)",75,75109
1858245,Hôtel,"(2.344350021026012, 48.8736478640063)",75,75109
1858246,Hôtel,"(2.343940558629572, 48.871518683902536)",75,75109
1858247,Hôtel,"(2.3286180616936027, 48.88210345524848)",75,75109
1858248,Hôtel,"(2.332898611156094, 48.88304560098282)",75,75109
1858249,Hôtel,"(2.3420546395568222, 48.875978942543505)",75,75109
1858250,Hôtel,"(2.3384224890688667, 48.87855080970381)",75,75109
1858540,École maternelle,"(2.328559602528527, 48.88293590914282)",75,75109
1858541,École maternelle,"(2.3449486902722234, 48.87775571259354)",75,75109
1858547,Enseignement Secondaire,"(2.343411408550154, 48.88148312136221)",75,75109
1858548,Enseignement Secondaire,"(2.329087734104081, 48.88406843016886)",75,75109
1858549,Enseignement Secondaire,"(2.3490887465768546, 48.87836915725832)",75,75109
1858565,École maternelle,"(2.342999319702086, 48.87869562655009)",75,75109
1858574,Enseignement Secondaire,"(2.349037605925608, 48.87776992273472)",75,75109
1858585,Enseignement Secondaire,"(2.3418357778785177, 48.879487843791324)",75,75109
1858587,Enseignement Secondaire,"(2.335373644997197, 48.8759897006257)",75,75109
1858589,Enseignement Secondaire,"(2.329087734104081, 48.88406843016886)",75,75109
1858590,Enseignement Secondaire,"(2.3490887465768546, 48.87836915725832)",75,75109
1858592,École maternelle,"(2.333619741561789, 48.88082556808625)",75,75109
1858595,École maternelle,"(2.3420511370945745, 48.873018303977204)",75,75109
1858598,Enseignement Secondaire,"(2.3320756121794566, 48.87597943838842)",75,75109
1858614,Enseignement supérieur,"(2.333930158057664, 48.880756248186785)",75,75109
1858616,Enseignement supérieur,"(2.32733065653887, 48.879582590795536)",75,75109
1858617,Enseignement supérieur,"(2.3372131456111496, 48.87554393562537)",75,75109
1858619,Enseignement Secondaire,"(2.3320756121794566, 48.87597943838842)",75,75109
1858621,Enseignement Secondaire,"(2.3398450324819784, 48.87927183465407)",75,75109
1858622,Enseignement Secondaire,"(2.335373644997197, 48.8759897006257)",75,75109
1858628,Enseignement supérieur,"(2.334334442243171, 48.87771694765344)",75,75109
1858629,Enseignement Secondaire,"(2.345485250167706, 48.87466133467008)",75,75109
1858642,Enseignement supérieur,"(2.349706702468017, 48.88184034090478)",75,75109
1858645,Enseignement supérieur,"(2.333712801477055, 48.87301894674716)",75,75109
1858646,Enseignement supérieur,"(2.32888008419422, 48.880605735805474)",75,75109
1858653,Enseignement supérieur,"(2.341809440999282, 48.87304845208619)",75,75109
1858656,Enseignement supérieur,"(2.342071336442359, 48.88091727926895)",75,75109
1858659,École maternelle,"(2.3425171822579967, 48.87649230680944)",75,75109
1858665,Enseignement supérieur,"(2.335607270194287, 48.87734180081069)",75,75109
1858669,Enseignement supérieur,"(2.343461992918346, 48.87660541257126)",75,75109
1858670,Enseignement supérieur,"(2.3496852776975548, 48.88202728533547)",75,75109
1858671,Enseignement supérieur,"(2.345994041352534, 48.871601868536)",75,75109
1858675,Enseignement supérieur,"(2.3464747416698066, 48.87110266245817)",75,75109
1858684,Enseignement supérieur,"(2.340386960099343, 48.873087387591035)",75,75109
1858686,Enseignement supérieur,"(2.347511452964932, 48.87899999701528)",75,75109
1858687,Enseignement supérieur,"(2.330029405886155, 48.86938303481382)",75,75109
1858689,Enseignement supérieur,"(2.3345950874025045, 48.875245220838984)",75,75109
1858690,Enseignement Secondaire,"(2.326906590165225, 48.873042023250626)",75,75109
1858691,Enseignement supérieur,"(2.3289057410354452, 48.87797982163349)",75,75109
1858713,Enseignement Secondaire,"(2.3387394301413065, 48.875388697167025)",75,75109
1858726,Zone Sports,"(2.344086856426829, 48.87917194162)",75,75109
1858729,Zone Sports,"(2.342639495997775, 48.88181703419347)",75,75109
1858730,Zone Sports,"(2.3279051607444616, 48.877328484830336)",75,75109
1858731,Zone Sports,"(2.3374519695701, 48.87252527935593)",75,75109
1858732,Zone Sports,"(2.345209570388115, 48.878044926851906)",75,75109
1858733,Zone Sports,"(2.344119922882974, 48.87925306280202)",75,75109
1858821,Bureau de poste,"(2.3451499984473956, 48.880999989725915)",75,75109
1858822,Bureau de poste,"(2.3461999954493358, 48.87599994587637)",75,75109
1858824,Bureau de poste,"(2.33385999111009, 48.88315995282608)",75,75109
1858825,Bureau de poste,"(2.3372899886520075, 48.8722499941113)",75,75109
1858931,Bureau de poste,"(2.3355599904730875, 48.87689996439512)",75,75109
1859007,Bureau de poste,"(2.3266299906988435, 48.87249996395795)",75,75109
1859103,Taxi-VTC,"(2.3484008474512, 48.87668096148259)",75,75109
1859109,Taxi-VTC,"(2.3484008474512, 48.87668096148259)",75,75109
1859114,Taxi-VTC,"(2.3484008474512, 48.87668096148259)",75,75109
1859165,Taxi-VTC,"(2.3484008474512, 48.87668096148259)",75,75109
1859171,Taxi-VTC,"(2.3484008474512, 48.87668096148259)",75,75109
1859283,Taxi-VTC,"(2.3351021412749384, 48.8713044357263)",75,75109
1859295,Taxi-VTC,"(2.3484008474512, 48.87668096148259)",75,75109
1859307,Taxi-VTC,"(2.3484008474512, 48.87668096148259)",75,75109
1859479,Taxi-VTC,"(2.3484008474512, 48.87668096148259)",75,75109
1859522,Taxi-VTC,"(2.3484008474512, 48.87668096148259)",75,75109
1859719,Gare,"(2.3292327155044106, 48.872768371092675)",75,75109
1859722,Bureau de poste,"(2.329329999151891, 48.883499971232034)",75,75109
